Rivet 3.1.1 running on machine mgiacalo-simple (x86_64) at 2022-04-07 15:52:00
Reading events from '/tmp/p6per.fifo'
Event 304000 (0:37:44 elapsed)
Event 304100 (0:37:45 elapsed)
Event 304200 (0:37:46 elapsed)
Event 304300 (0:37:47 elapsed)
Event 304400 (0:37:47 elapsed)
Event 304500 (0:37:48 elapsed)
Event 304600 (0:37:49 elapsed)
Event 304700 (0:37:50 elapsed)
Event 304800 (0:37:50 elapsed)
Event 304900 (0:37:51 elapsed)
Event 305000 (0:37:52 elapsed)
Event 305100 (0:37:53 elapsed)
Event 305200 (0:37:53 elapsed)
Event 305300 (0:37:54 elapsed)
Event 305400 (0:37:55 elapsed)
Event 305500 (0:37:56 elapsed)
Event 305600 (0:37:57 elapsed)
Event 305700 (0:37:57 elapsed)
Event 305800 (0:37:58 elapsed)
Event 305900 (0:37:59 elapsed)
Event 306000 (0:38:00 elapsed)
Event 306100 (0:38:00 elapsed)
Event 306200 (0:38:01 elapsed)
Event 306300 (0:38:02 elapsed)
Event 306400 (0:38:03 elapsed)
Event 306500 (0:38:03 elapsed)
Event 306600 (0:38:04 elapsed)
Event 306700 (0:38:05 elapsed)
Event 306800 (0:38:06 elapsed)
Event 306900 (0:38:07 elapsed)
Event 307000 (0:38:07 elapsed)
Event 307100 (0:38:08 elapsed)
Event 307200 (0:38:09 elapsed)
Event 307300 (0:38:10 elapsed)
Event 307400 (0:38:10 elapsed)
Event 307500 (0:38:11 elapsed)
Event 307600 (0:38:12 elapsed)
Event 307700 (0:38:13 elapsed)
Event 307800 (0:38:13 elapsed)
Event 307900 (0:38:14 elapsed)
Event 308000 (0:38:15 elapsed)
Event 308100 (0:38:16 elapsed)
Event 308200 (0:38:16 elapsed)
Event 308300 (0:38:17 elapsed)
Event 308400 (0:38:18 elapsed)
Event 308500 (0:38:18 elapsed)
Event 308600 (0:38:19 elapsed)
Event 308700 (0:38:20 elapsed)
Event 308800 (0:38:21 elapsed)
Event 308900 (0:38:21 elapsed)
Event 309000 (0:38:22 elapsed)
Event 309100 (0:38:23 elapsed)
Event 309200 (0:38:24 elapsed)
Event 309300 (0:38:24 elapsed)
Event 309400 (0:38:25 elapsed)
Event 309500 (0:38:26 elapsed)
Event 309600 (0:38:26 elapsed)
Event 309700 (0:38:27 elapsed)
Event 309800 (0:38:28 elapsed)
Event 309900 (0:38:29 elapsed)
Event 310000 (0:38:29 elapsed)
Event 310100 (0:38:30 elapsed)
Event 310200 (0:38:31 elapsed)
Event 310300 (0:38:32 elapsed)
Event 310400 (0:38:32 elapsed)
Event 310500 (0:38:33 elapsed)
Event 310600 (0:38:34 elapsed)
Event 310700 (0:38:35 elapsed)
Event 310800 (0:38:35 elapsed)
Event 310900 (0:38:36 elapsed)
Event 311000 (0:38:37 elapsed)
Event 311100 (0:38:38 elapsed)
Event 311200 (0:38:38 elapsed)
Event 311300 (0:38:39 elapsed)
Event 311400 (0:38:40 elapsed)
Event 311500 (0:38:41 elapsed)
Event 311600 (0:38:42 elapsed)
Event 311700 (0:38:42 elapsed)
Event 311800 (0:38:43 elapsed)
Event 311900 (0:38:44 elapsed)
Event 312000 (0:38:44 elapsed)
Event 312100 (0:38:45 elapsed)
Event 312200 (0:38:46 elapsed)
Event 312300 (0:38:47 elapsed)
Event 312400 (0:38:47 elapsed)
Event 312500 (0:38:48 elapsed)
Event 312600 (0:38:49 elapsed)
Event 312700 (0:38:50 elapsed)
Event 312800 (0:38:50 elapsed)
Event 312900 (0:38:51 elapsed)
Event 313000 (0:38:52 elapsed)
Event 313100 (0:38:52 elapsed)
Event 313200 (0:38:53 elapsed)
Event 313300 (0:38:54 elapsed)
Event 313400 (0:38:55 elapsed)
Event 313500 (0:38:56 elapsed)
Event 313600 (0:38:56 elapsed)
Event 313700 (0:38:57 elapsed)
Event 313800 (0:38:58 elapsed)
Event 313900 (0:38:58 elapsed)
Event 314000 (0:38:59 elapsed)
Event 314100 (0:39:00 elapsed)
Event 314200 (0:39:01 elapsed)
Event 314300 (0:39:02 elapsed)
Event 314400 (0:39:02 elapsed)
Event 314500 (0:39:03 elapsed)
Event 314600 (0:39:04 elapsed)
Event 314700 (0:39:05 elapsed)
Event 314800 (0:39:05 elapsed)
Event 314900 (0:39:06 elapsed)
Event 315000 (0:39:07 elapsed)
Event 315100 (0:39:08 elapsed)
Event 315200 (0:39:08 elapsed)
Event 315300 (0:39:09 elapsed)
Event 315400 (0:39:10 elapsed)
Event 315500 (0:39:11 elapsed)
Event 315600 (0:39:12 elapsed)
Event 315700 (0:39:12 elapsed)
Event 315800 (0:39:13 elapsed)
Event 315900 (0:39:14 elapsed)
Event 316000 (0:39:14 elapsed)
Event 316100 (0:39:15 elapsed)
Event 316200 (0:39:16 elapsed)
Event 316300 (0:39:17 elapsed)
Event 316400 (0:39:18 elapsed)
Event 316500 (0:39:19 elapsed)
Event 316600 (0:39:19 elapsed)
Event 316700 (0:39:20 elapsed)
Event 316800 (0:39:21 elapsed)
Event 316900 (0:39:22 elapsed)
Event 317000 (0:39:22 elapsed)
Event 317100 (0:39:23 elapsed)
Event 317200 (0:39:24 elapsed)
Event 317300 (0:39:25 elapsed)
Event 317400 (0:39:25 elapsed)
Event 317500 (0:39:26 elapsed)
Event 317600 (0:39:27 elapsed)
Event 317700 (0:39:28 elapsed)
Event 317800 (0:39:28 elapsed)
Event 317900 (0:39:29 elapsed)
Event 318000 (0:39:30 elapsed)
Event 318100 (0:39:31 elapsed)
Event 318200 (0:39:32 elapsed)
Event 318300 (0:39:32 elapsed)
Event 318400 (0:39:33 elapsed)
Event 318500 (0:39:34 elapsed)
Event 318600 (0:39:35 elapsed)
Event 318700 (0:39:35 elapsed)
Event 318800 (0:39:36 elapsed)
Event 318900 (0:39:37 elapsed)
Event 319000 (0:39:38 elapsed)
Event 319100 (0:39:38 elapsed)
Event 319200 (0:39:39 elapsed)
Event 319300 (0:39:40 elapsed)
Event 319400 (0:39:41 elapsed)
Event 319500 (0:39:41 elapsed)
Event 319600 (0:39:42 elapsed)
Event 319700 (0:39:43 elapsed)
Event 319800 (0:39:43 elapsed)
Event 319900 (0:39:44 elapsed)
Event 320000 (0:39:45 elapsed)
Event 320100 (0:39:46 elapsed)
Event 320200 (0:39:47 elapsed)
Event 320300 (0:39:47 elapsed)
Event 320400 (0:39:48 elapsed)
Event 320500 (0:39:49 elapsed)
Event 320600 (0:39:50 elapsed)
Event 320700 (0:39:50 elapsed)
Event 320800 (0:39:51 elapsed)
Event 320900 (0:39:52 elapsed)
Event 321000 (0:39:53 elapsed)
Event 321100 (0:39:53 elapsed)
Event 321200 (0:39:54 elapsed)
Event 321300 (0:39:55 elapsed)
Event 321400 (0:39:56 elapsed)
Event 321500 (0:39:56 elapsed)
Event 321600 (0:39:57 elapsed)
Event 321700 (0:39:58 elapsed)
Event 321800 (0:39:58 elapsed)
Event 321900 (0:39:59 elapsed)
Event 322000 (0:40:00 elapsed)
Event 322100 (0:40:00 elapsed)
Event 322200 (0:40:01 elapsed)
Event 322300 (0:40:02 elapsed)
Event 322400 (0:40:03 elapsed)
Event 322500 (0:40:03 elapsed)
Event 322600 (0:40:04 elapsed)
Event 322700 (0:40:05 elapsed)
Event 322800 (0:40:06 elapsed)
Event 322900 (0:40:06 elapsed)
Event 323000 (0:40:07 elapsed)
Event 323100 (0:40:08 elapsed)
Event 323200 (0:40:09 elapsed)
Event 323300 (0:40:09 elapsed)
Event 323400 (0:40:10 elapsed)
Event 323500 (0:40:11 elapsed)
Event 323600 (0:40:12 elapsed)
Event 323700 (0:40:12 elapsed)
Event 323800 (0:40:13 elapsed)
Event 323900 (0:40:14 elapsed)
Event 324000 (0:40:15 elapsed)
Event 324100 (0:40:16 elapsed)
Event 324200 (0:40:16 elapsed)
Event 324300 (0:40:17 elapsed)
Event 324400 (0:40:18 elapsed)
Event 324500 (0:40:19 elapsed)
Event 324600 (0:40:19 elapsed)
Event 324700 (0:40:20 elapsed)
Event 324800 (0:40:21 elapsed)
Event 324900 (0:40:21 elapsed)
Event 325000 (0:40:22 elapsed)
Event 325100 (0:40:23 elapsed)
Event 325200 (0:40:24 elapsed)
Event 325300 (0:40:24 elapsed)
Event 325400 (0:40:25 elapsed)
Event 325500 (0:40:26 elapsed)
Event 325600 (0:40:27 elapsed)
Event 325700 (0:40:27 elapsed)
Event 325800 (0:40:28 elapsed)
Event 325900 (0:40:29 elapsed)
Event 326000 (0:40:30 elapsed)
Event 326100 (0:40:30 elapsed)
Event 326200 (0:40:31 elapsed)
Event 326300 (0:40:32 elapsed)
Event 326400 (0:40:33 elapsed)
Event 326500 (0:40:33 elapsed)
Event 326600 (0:40:34 elapsed)
Event 326700 (0:40:35 elapsed)
Event 326800 (0:40:36 elapsed)
Event 326900 (0:40:36 elapsed)
Event 327000 (0:40:37 elapsed)
Event 327100 (0:40:38 elapsed)
Event 327200 (0:40:39 elapsed)
Event 327300 (0:40:39 elapsed)
Event 327400 (0:40:40 elapsed)
Event 327500 (0:40:41 elapsed)
Event 327600 (0:40:42 elapsed)
Event 327700 (0:40:43 elapsed)
Event 327800 (0:40:43 elapsed)
Event 327900 (0:40:44 elapsed)
Event 328000 (0:40:45 elapsed)
Event 328100 (0:40:46 elapsed)
Event 328200 (0:40:47 elapsed)
Event 328300 (0:40:47 elapsed)
Event 328400 (0:40:48 elapsed)
Event 328500 (0:40:49 elapsed)
Event 328600 (0:40:50 elapsed)
Event 328700 (0:40:50 elapsed)
Event 328800 (0:40:51 elapsed)
Event 328900 (0:40:52 elapsed)
Event 329000 (0:40:52 elapsed)
Event 329100 (0:40:53 elapsed)
Event 329200 (0:40:54 elapsed)
Event 329300 (0:40:55 elapsed)
Event 329400 (0:40:55 elapsed)
Event 329500 (0:40:56 elapsed)
Event 329600 (0:40:57 elapsed)
Event 329700 (0:40:58 elapsed)
Event 329800 (0:40:58 elapsed)
Event 329900 (0:40:59 elapsed)
Event 330000 (0:41:00 elapsed)
Event 330100 (0:41:01 elapsed)
Event 330200 (0:41:01 elapsed)
Event 330300 (0:41:02 elapsed)
Event 330400 (0:41:03 elapsed)
Event 330500 (0:41:04 elapsed)
Event 330600 (0:41:04 elapsed)
Event 330700 (0:41:05 elapsed)
Event 330800 (0:41:06 elapsed)
Event 330900 (0:41:07 elapsed)
Event 331000 (0:41:07 elapsed)
Event 331100 (0:41:08 elapsed)
Event 331200 (0:41:09 elapsed)
Event 331300 (0:41:10 elapsed)
Event 331400 (0:41:10 elapsed)
Event 331500 (0:41:11 elapsed)
Event 331600 (0:41:12 elapsed)
Event 331700 (0:41:13 elapsed)
Event 331800 (0:41:13 elapsed)
Event 331900 (0:41:14 elapsed)
Event 332000 (0:41:15 elapsed)
Event 332100 (0:41:16 elapsed)
Event 332200 (0:41:16 elapsed)
Event 332300 (0:41:17 elapsed)
Event 332400 (0:41:18 elapsed)
Event 332500 (0:41:19 elapsed)
Event 332600 (0:41:20 elapsed)
Event 332700 (0:41:20 elapsed)
Event 332800 (0:41:21 elapsed)
Event 332900 (0:41:22 elapsed)
Event 333000 (0:41:23 elapsed)
Event 333100 (0:41:23 elapsed)
Event 333200 (0:41:24 elapsed)
Event 333300 (0:41:25 elapsed)
Event 333400 (0:41:26 elapsed)
Event 333500 (0:41:26 elapsed)
Event 333600 (0:41:27 elapsed)
Event 333700 (0:41:28 elapsed)
Event 333800 (0:41:29 elapsed)
Event 333900 (0:41:30 elapsed)
Event 334000 (0:41:30 elapsed)
Event 334100 (0:41:31 elapsed)
Event 334200 (0:41:32 elapsed)
Event 334300 (0:41:32 elapsed)
Event 334400 (0:41:33 elapsed)
Event 334500 (0:41:34 elapsed)
Event 334600 (0:41:35 elapsed)
Event 334700 (0:41:35 elapsed)
Event 334800 (0:41:36 elapsed)
Event 334900 (0:41:37 elapsed)
Event 335000 (0:41:38 elapsed)
Event 335100 (0:41:38 elapsed)
Event 335200 (0:41:39 elapsed)
Event 335300 (0:41:40 elapsed)
Event 335400 (0:41:41 elapsed)
Event 335500 (0:41:41 elapsed)
Event 335600 (0:41:42 elapsed)
Event 335700 (0:41:43 elapsed)
Event 335800 (0:41:44 elapsed)
Event 335900 (0:41:44 elapsed)
Event 336000 (0:41:45 elapsed)
Event 336100 (0:41:46 elapsed)
Event 336200 (0:41:47 elapsed)
Event 336300 (0:41:47 elapsed)
Event 336400 (0:41:48 elapsed)
Event 336500 (0:41:49 elapsed)
Event 336600 (0:41:49 elapsed)
Event 336700 (0:41:50 elapsed)
Event 336800 (0:41:51 elapsed)
Event 336900 (0:41:52 elapsed)
Event 337000 (0:41:52 elapsed)
Event 337100 (0:41:53 elapsed)
Event 337200 (0:41:54 elapsed)
Event 337300 (0:41:55 elapsed)
Event 337400 (0:41:55 elapsed)
Event 337500 (0:41:56 elapsed)
Event 337600 (0:41:57 elapsed)
Event 337700 (0:41:57 elapsed)
Event 337800 (0:41:58 elapsed)
Event 337900 (0:41:59 elapsed)
Event 338000 (0:42:00 elapsed)
Event 338100 (0:42:00 elapsed)
Event 338200 (0:42:01 elapsed)
Event 338300 (0:42:02 elapsed)
Event 338400 (0:42:03 elapsed)
Event 338500 (0:42:03 elapsed)
Event 338600 (0:42:04 elapsed)
Event 338700 (0:42:05 elapsed)
Event 338800 (0:42:05 elapsed)
Event 338900 (0:42:06 elapsed)
Event 339000 (0:42:07 elapsed)
Event 339100 (0:42:08 elapsed)
Event 339200 (0:42:08 elapsed)
Event 339300 (0:42:09 elapsed)
Event 339400 (0:42:10 elapsed)
Event 339500 (0:42:11 elapsed)
Event 339600 (0:42:11 elapsed)
Event 339700 (0:42:12 elapsed)
Event 339800 (0:42:13 elapsed)
Event 339900 (0:42:13 elapsed)
Event 340000 (0:42:14 elapsed)
Event 340100 (0:42:15 elapsed)
Event 340200 (0:42:16 elapsed)
Event 340300 (0:42:16 elapsed)
Event 340400 (0:42:17 elapsed)
Event 340500 (0:42:18 elapsed)
Event 340600 (0:42:19 elapsed)
Event 340700 (0:42:19 elapsed)
Event 340800 (0:42:20 elapsed)
Event 340900 (0:42:21 elapsed)
Event 341000 (0:42:22 elapsed)
Event 341100 (0:42:22 elapsed)
Event 341200 (0:42:23 elapsed)
Event 341300 (0:42:24 elapsed)
Event 341400 (0:42:25 elapsed)
Event 341500 (0:42:25 elapsed)
Event 341600 (0:42:26 elapsed)
Event 341700 (0:42:27 elapsed)
Event 341800 (0:42:27 elapsed)
Event 341900 (0:42:28 elapsed)
Event 342000 (0:42:29 elapsed)
Event 342100 (0:42:30 elapsed)
Event 342200 (0:42:30 elapsed)
Event 342300 (0:42:31 elapsed)
Event 342400 (0:42:32 elapsed)
Event 342500 (0:42:33 elapsed)
Event 342600 (0:42:34 elapsed)
Event 342700 (0:42:34 elapsed)
Event 342800 (0:42:35 elapsed)
Event 342900 (0:42:36 elapsed)
Event 343000 (0:42:36 elapsed)
Event 343100 (0:42:37 elapsed)
Event 343200 (0:42:38 elapsed)
Event 343300 (0:42:39 elapsed)
Event 343400 (0:42:39 elapsed)
Event 343500 (0:42:40 elapsed)
Event 343600 (0:42:41 elapsed)
Event 343700 (0:42:42 elapsed)
Event 343800 (0:42:42 elapsed)
Event 343900 (0:42:43 elapsed)
Event 344000 (0:42:44 elapsed)
Event 344100 (0:42:45 elapsed)
Event 344200 (0:42:45 elapsed)
Event 344300 (0:42:46 elapsed)
Event 344400 (0:42:47 elapsed)
Event 344500 (0:42:48 elapsed)
Event 344600 (0:42:49 elapsed)
Event 344700 (0:42:49 elapsed)
Event 344800 (0:42:50 elapsed)
Event 344900 (0:42:51 elapsed)
Event 345000 (0:42:52 elapsed)
Event 345100 (0:42:52 elapsed)
Event 345200 (0:42:53 elapsed)
Event 345300 (0:42:54 elapsed)
Event 345400 (0:42:54 elapsed)
Event 345500 (0:42:55 elapsed)
Event 345600 (0:42:56 elapsed)
Event 345700 (0:42:57 elapsed)
Event 345800 (0:42:57 elapsed)
Event 345900 (0:42:58 elapsed)
Event 346000 (0:42:59 elapsed)
Event 346100 (0:43:00 elapsed)
Event 346200 (0:43:00 elapsed)
Event 346300 (0:43:01 elapsed)
Event 346400 (0:43:02 elapsed)
Event 346500 (0:43:03 elapsed)
Event 346600 (0:43:03 elapsed)
Event 346700 (0:43:04 elapsed)
Event 346800 (0:43:05 elapsed)
Event 346900 (0:43:06 elapsed)
Event 347000 (0:43:06 elapsed)
Event 347100 (0:43:07 elapsed)
Event 347200 (0:43:08 elapsed)
Event 347300 (0:43:09 elapsed)
Event 347400 (0:43:09 elapsed)
Event 347500 (0:43:10 elapsed)
Event 347600 (0:43:11 elapsed)
Event 347700 (0:43:11 elapsed)
Event 347800 (0:43:12 elapsed)
Event 347900 (0:43:13 elapsed)
Event 348000 (0:43:14 elapsed)
Event 348100 (0:43:14 elapsed)
Event 348200 (0:43:15 elapsed)
Event 348300 (0:43:16 elapsed)
Event 348400 (0:43:17 elapsed)
Event 348500 (0:43:17 elapsed)
Event 348600 (0:43:18 elapsed)
Event 348700 (0:43:19 elapsed)
Event 348800 (0:43:20 elapsed)
Event 348900 (0:43:20 elapsed)
Event 349000 (0:43:21 elapsed)
Event 349100 (0:43:22 elapsed)
Event 349200 (0:43:23 elapsed)
Event 349300 (0:43:23 elapsed)
Event 349400 (0:43:24 elapsed)
Event 349500 (0:43:25 elapsed)
Event 349600 (0:43:26 elapsed)
Event 349700 (0:43:26 elapsed)
Event 349800 (0:43:27 elapsed)
Event 349900 (0:43:28 elapsed)
Event 350000 (0:43:29 elapsed)
Event 350100 (0:43:29 elapsed)
Event 350200 (0:43:30 elapsed)
Event 350300 (0:43:31 elapsed)
Event 350400 (0:43:32 elapsed)
Event 350500 (0:43:32 elapsed)
Event 350600 (0:43:33 elapsed)
Event 350700 (0:43:34 elapsed)
Event 350800 (0:43:35 elapsed)
Event 350900 (0:43:36 elapsed)
Event 351000 (0:43:36 elapsed)
Event 351100 (0:43:37 elapsed)
Event 351200 (0:43:38 elapsed)
Event 351300 (0:43:38 elapsed)
Event 351400 (0:43:39 elapsed)
Event 351500 (0:43:40 elapsed)
Event 351600 (0:43:41 elapsed)
Event 351700 (0:43:41 elapsed)
Event 351800 (0:43:42 elapsed)
Event 351900 (0:43:43 elapsed)
Event 352000 (0:43:44 elapsed)
Event 352100 (0:43:45 elapsed)
Event 352200 (0:43:45 elapsed)
Event 352300 (0:43:46 elapsed)
Event 352400 (0:43:47 elapsed)
Event 352500 (0:43:48 elapsed)
Event 352600 (0:43:48 elapsed)
Event 352700 (0:43:49 elapsed)
Event 352800 (0:43:50 elapsed)
Event 352900 (0:43:50 elapsed)
Event 353000 (0:43:51 elapsed)
Event 353100 (0:43:52 elapsed)
Event 353200 (0:43:53 elapsed)
Event 353300 (0:43:53 elapsed)
Event 353400 (0:43:54 elapsed)
Event 353500 (0:43:55 elapsed)
Event 353600 (0:43:56 elapsed)
Event 353700 (0:43:57 elapsed)
Event 353800 (0:43:57 elapsed)
Event 353900 (0:43:58 elapsed)
Event 354000 (0:43:59 elapsed)
Event 354100 (0:44:00 elapsed)
Event 354200 (0:44:00 elapsed)
Event 354300 (0:44:01 elapsed)
Event 354400 (0:44:02 elapsed)
Event 354500 (0:44:02 elapsed)
Event 354600 (0:44:03 elapsed)
Event 354700 (0:44:04 elapsed)
Event 354800 (0:44:05 elapsed)
Event 354900 (0:44:05 elapsed)
Event 355000 (0:44:06 elapsed)
Event 355100 (0:44:07 elapsed)
Event 355200 (0:44:08 elapsed)
Event 355300 (0:44:08 elapsed)
Event 355400 (0:44:09 elapsed)
Event 355500 (0:44:10 elapsed)
Event 355600 (0:44:10 elapsed)
Event 355700 (0:44:11 elapsed)
Event 355800 (0:44:12 elapsed)
Event 355900 (0:44:13 elapsed)
Event 356000 (0:44:14 elapsed)
Event 356100 (0:44:14 elapsed)
Event 356200 (0:44:15 elapsed)
Event 356300 (0:44:16 elapsed)
Event 356400 (0:44:17 elapsed)
Event 356500 (0:44:17 elapsed)
Event 356600 (0:44:18 elapsed)
Event 356700 (0:44:19 elapsed)
Event 356800 (0:44:20 elapsed)
Event 356900 (0:44:20 elapsed)
Event 357000 (0:44:21 elapsed)
Event 357100 (0:44:22 elapsed)
Event 357200 (0:44:23 elapsed)
Event 357300 (0:44:23 elapsed)
Event 357400 (0:44:24 elapsed)
Event 357500 (0:44:25 elapsed)
Event 357600 (0:44:26 elapsed)
Event 357700 (0:44:26 elapsed)
Event 357800 (0:44:27 elapsed)
Event 357900 (0:44:28 elapsed)
Event 358000 (0:44:28 elapsed)
Event 358100 (0:44:29 elapsed)
Event 358200 (0:44:30 elapsed)
Event 358300 (0:44:31 elapsed)
Event 358400 (0:44:31 elapsed)
Event 358500 (0:44:32 elapsed)
Event 358600 (0:44:33 elapsed)
Event 358700 (0:44:34 elapsed)
Event 358800 (0:44:35 elapsed)
Event 358900 (0:44:35 elapsed)
Event 359000 (0:44:36 elapsed)
Event 359100 (0:44:37 elapsed)
Event 359200 (0:44:38 elapsed)
Event 359300 (0:44:38 elapsed)
Event 359400 (0:44:39 elapsed)
Event 359500 (0:44:40 elapsed)
Event 359600 (0:44:41 elapsed)
Event 359700 (0:44:41 elapsed)
Event 359800 (0:44:42 elapsed)
Event 359900 (0:44:43 elapsed)
Event 360000 (0:44:43 elapsed)
Event 360100 (0:44:44 elapsed)
Event 360200 (0:44:45 elapsed)
Event 360300 (0:44:46 elapsed)
Event 360400 (0:44:47 elapsed)
Event 360500 (0:44:47 elapsed)
Event 360600 (0:44:48 elapsed)
Event 360700 (0:44:49 elapsed)
Event 360800 (0:44:49 elapsed)
Event 360900 (0:44:50 elapsed)
Event 361000 (0:44:51 elapsed)
Event 361100 (0:44:52 elapsed)
Event 361200 (0:44:52 elapsed)
Event 361300 (0:44:53 elapsed)
Event 361400 (0:44:54 elapsed)
Event 361500 (0:44:54 elapsed)
Event 361600 (0:44:55 elapsed)
Event 361700 (0:44:56 elapsed)
Event 361800 (0:44:57 elapsed)
Event 361900 (0:44:57 elapsed)
Event 362000 (0:44:58 elapsed)
Event 362100 (0:44:59 elapsed)
Event 362200 (0:45:00 elapsed)
Event 362300 (0:45:00 elapsed)
Event 362400 (0:45:01 elapsed)
Event 362500 (0:45:02 elapsed)
Event 362600 (0:45:03 elapsed)
Event 362700 (0:45:03 elapsed)
Event 362800 (0:45:04 elapsed)
Event 362900 (0:45:05 elapsed)
Event 363000 (0:45:06 elapsed)
Event 363100 (0:45:06 elapsed)
Event 363200 (0:45:07 elapsed)
Event 363300 (0:45:08 elapsed)
Event 363400 (0:45:08 elapsed)
Event 363500 (0:45:09 elapsed)
Event 363600 (0:45:10 elapsed)
Event 363700 (0:45:10 elapsed)
Event 363800 (0:45:11 elapsed)
Event 363900 (0:45:12 elapsed)
Event 364000 (0:45:13 elapsed)
Event 364100 (0:45:13 elapsed)
Event 364200 (0:45:14 elapsed)
Event 364300 (0:45:15 elapsed)
Event 364400 (0:45:16 elapsed)
Event 364500 (0:45:16 elapsed)
Event 364600 (0:45:17 elapsed)
Event 364700 (0:45:18 elapsed)
Event 364800 (0:45:19 elapsed)
Event 364900 (0:45:20 elapsed)
Event 365000 (0:45:20 elapsed)
Event 365100 (0:45:21 elapsed)
Event 365200 (0:45:22 elapsed)
Event 365300 (0:45:23 elapsed)
Event 365400 (0:45:23 elapsed)
Event 365500 (0:45:24 elapsed)
Event 365600 (0:45:25 elapsed)
Event 365700 (0:45:26 elapsed)
Event 365800 (0:45:27 elapsed)
Event 365900 (0:45:27 elapsed)
Event 366000 (0:45:28 elapsed)
Event 366100 (0:45:29 elapsed)
Event 366200 (0:45:30 elapsed)
Event 366300 (0:45:30 elapsed)
Event 366400 (0:45:31 elapsed)
Event 366500 (0:45:32 elapsed)
Event 366600 (0:45:32 elapsed)
Event 366700 (0:45:33 elapsed)
Event 366800 (0:45:34 elapsed)
Event 366900 (0:45:35 elapsed)
Event 367000 (0:45:35 elapsed)
Event 367100 (0:45:36 elapsed)
Event 367200 (0:45:37 elapsed)
Event 367300 (0:45:37 elapsed)
Event 367400 (0:45:38 elapsed)
Event 367500 (0:45:39 elapsed)
Event 367600 (0:45:40 elapsed)
Event 367700 (0:45:41 elapsed)
Event 367800 (0:45:41 elapsed)
Event 367900 (0:45:42 elapsed)
Event 368000 (0:45:43 elapsed)
Event 368100 (0:45:44 elapsed)
Event 368200 (0:45:44 elapsed)
Event 368300 (0:45:45 elapsed)
Event 368400 (0:45:46 elapsed)
Event 368500 (0:45:47 elapsed)
Event 368600 (0:45:47 elapsed)
Event 368700 (0:45:48 elapsed)
Event 368800 (0:45:49 elapsed)
Event 368900 (0:45:50 elapsed)
Event 369000 (0:45:50 elapsed)
Event 369100 (0:45:51 elapsed)
Event 369200 (0:45:52 elapsed)
Event 369300 (0:45:53 elapsed)
Event 369400 (0:45:53 elapsed)
Event 369500 (0:45:54 elapsed)
Event 369600 (0:45:55 elapsed)
Event 369700 (0:45:56 elapsed)
Event 369800 (0:45:56 elapsed)
Event 369900 (0:45:57 elapsed)
Event 370000 (0:45:58 elapsed)
Event 370100 (0:45:59 elapsed)
Event 370200 (0:46:00 elapsed)
Event 370300 (0:46:00 elapsed)
Event 370400 (0:46:01 elapsed)
Event 370500 (0:46:02 elapsed)
Event 370600 (0:46:03 elapsed)
Event 370700 (0:46:03 elapsed)
Event 370800 (0:46:04 elapsed)
Event 370900 (0:46:05 elapsed)
Event 371000 (0:46:06 elapsed)
Event 371100 (0:46:06 elapsed)
Event 371200 (0:46:07 elapsed)
Event 371300 (0:46:08 elapsed)
Event 371400 (0:46:09 elapsed)
Event 371500 (0:46:09 elapsed)
Event 371600 (0:46:10 elapsed)
Event 371700 (0:46:11 elapsed)
Event 371800 (0:46:11 elapsed)
Event 371900 (0:46:12 elapsed)
Event 372000 (0:46:13 elapsed)
Event 372100 (0:46:14 elapsed)
Event 372200 (0:46:14 elapsed)
Event 372300 (0:46:15 elapsed)
Event 372400 (0:46:16 elapsed)
Event 372500 (0:46:17 elapsed)
Event 372600 (0:46:17 elapsed)
Event 372700 (0:46:18 elapsed)
Event 372800 (0:46:19 elapsed)
Event 372900 (0:46:20 elapsed)
Event 373000 (0:46:20 elapsed)
Event 373100 (0:46:21 elapsed)
Event 373200 (0:46:22 elapsed)
Event 373300 (0:46:22 elapsed)
Event 373400 (0:46:23 elapsed)
Event 373500 (0:46:24 elapsed)
Event 373600 (0:46:25 elapsed)
Event 373700 (0:46:25 elapsed)
Event 373800 (0:46:26 elapsed)
Event 373900 (0:46:27 elapsed)
Event 374000 (0:46:28 elapsed)
Event 374100 (0:46:28 elapsed)
Event 374200 (0:46:29 elapsed)
Event 374300 (0:46:30 elapsed)
Event 374400 (0:46:30 elapsed)
Event 374500 (0:46:31 elapsed)
Event 374600 (0:46:32 elapsed)
Event 374700 (0:46:33 elapsed)
Event 374800 (0:46:33 elapsed)
Event 374900 (0:46:34 elapsed)
Event 375000 (0:46:35 elapsed)
Event 375100 (0:46:36 elapsed)
Event 375200 (0:46:36 elapsed)
Event 375300 (0:46:37 elapsed)
Event 375400 (0:46:38 elapsed)
Event 375500 (0:46:38 elapsed)
Event 375600 (0:46:39 elapsed)
Event 375700 (0:46:40 elapsed)
Event 375800 (0:46:41 elapsed)
