Rivet 3.1.1 running on machine mgiacalo-simple (x86_64) at 2022-04-07 15:52:00
Reading events from '/tmp/p6def.fifo'
Event 231100 (0:15:07 elapsed)
Event 231200 (0:15:08 elapsed)
Event 231300 (0:15:08 elapsed)
Event 231400 (0:15:08 elapsed)
Event 231500 (0:15:09 elapsed)
Event 231600 (0:15:09 elapsed)
Event 231700 (0:15:10 elapsed)
Event 231800 (0:15:10 elapsed)
Event 231900 (0:15:10 elapsed)
Event 232000 (0:15:11 elapsed)
Event 232100 (0:15:11 elapsed)
Event 232200 (0:15:12 elapsed)
Event 232300 (0:15:12 elapsed)
Event 232400 (0:15:12 elapsed)
Event 232500 (0:15:13 elapsed)
Event 232600 (0:15:13 elapsed)
Event 232700 (0:15:13 elapsed)
Event 232800 (0:15:14 elapsed)
Event 232900 (0:15:14 elapsed)
Event 233000 (0:15:15 elapsed)
Event 233100 (0:15:15 elapsed)
Event 233200 (0:15:16 elapsed)
Event 233300 (0:15:16 elapsed)
Event 233400 (0:15:16 elapsed)
Event 233500 (0:15:17 elapsed)
Event 233600 (0:15:17 elapsed)
Event 233700 (0:15:17 elapsed)
Event 233800 (0:15:18 elapsed)
Event 233900 (0:15:18 elapsed)
Event 234000 (0:15:19 elapsed)
Event 234100 (0:15:19 elapsed)
Event 234200 (0:15:19 elapsed)
Event 234300 (0:15:20 elapsed)
Event 234400 (0:15:20 elapsed)
Event 234500 (0:15:21 elapsed)
Event 234600 (0:15:21 elapsed)
Event 234700 (0:15:22 elapsed)
Event 234800 (0:15:22 elapsed)
Event 234900 (0:15:22 elapsed)
Event 235000 (0:15:23 elapsed)
Event 235100 (0:15:23 elapsed)
Event 235200 (0:15:23 elapsed)
Event 235300 (0:15:24 elapsed)
Event 235400 (0:15:24 elapsed)
Event 235500 (0:15:24 elapsed)
Event 235600 (0:15:25 elapsed)
Event 235700 (0:15:25 elapsed)
Event 235800 (0:15:26 elapsed)
Event 235900 (0:15:26 elapsed)
Event 236000 (0:15:26 elapsed)
Event 236100 (0:15:27 elapsed)
Event 236200 (0:15:27 elapsed)
Event 236300 (0:15:28 elapsed)
Event 236400 (0:15:28 elapsed)
Event 236500 (0:15:28 elapsed)
Event 236600 (0:15:29 elapsed)
Event 236700 (0:15:29 elapsed)
Event 236800 (0:15:30 elapsed)
Event 236900 (0:15:30 elapsed)
Event 237000 (0:15:30 elapsed)
Event 237100 (0:15:31 elapsed)
Event 237200 (0:15:31 elapsed)
Event 237300 (0:15:31 elapsed)
Event 237400 (0:15:32 elapsed)
Event 237500 (0:15:32 elapsed)
Event 237600 (0:15:33 elapsed)
Event 237700 (0:15:33 elapsed)
Event 237800 (0:15:33 elapsed)
Event 237900 (0:15:34 elapsed)
Event 238000 (0:15:34 elapsed)
Event 238100 (0:15:35 elapsed)
Event 238200 (0:15:35 elapsed)
Event 238300 (0:15:35 elapsed)
Event 238400 (0:15:36 elapsed)
Event 238500 (0:15:36 elapsed)
Event 238600 (0:15:37 elapsed)
Event 238700 (0:15:37 elapsed)
Event 238800 (0:15:37 elapsed)
Event 238900 (0:15:38 elapsed)
Event 239000 (0:15:38 elapsed)
Event 239100 (0:15:38 elapsed)
Event 239200 (0:15:39 elapsed)
Event 239300 (0:15:39 elapsed)
Event 239400 (0:15:40 elapsed)
Event 239500 (0:15:40 elapsed)
Event 239600 (0:15:40 elapsed)
Event 239700 (0:15:41 elapsed)
Event 239800 (0:15:41 elapsed)
Event 239900 (0:15:42 elapsed)
Event 240000 (0:15:42 elapsed)
Event 240100 (0:15:42 elapsed)
Event 240200 (0:15:43 elapsed)
Event 240300 (0:15:43 elapsed)
Event 240400 (0:15:44 elapsed)
Event 240500 (0:15:44 elapsed)
Event 240600 (0:15:44 elapsed)
Event 240700 (0:15:45 elapsed)
Event 240800 (0:15:45 elapsed)
Event 240900 (0:15:45 elapsed)
Event 241000 (0:15:46 elapsed)
Event 241100 (0:15:46 elapsed)
Event 241200 (0:15:47 elapsed)
Event 241300 (0:15:47 elapsed)
Event 241400 (0:15:47 elapsed)
Event 241500 (0:15:48 elapsed)
Event 241600 (0:15:48 elapsed)
Event 241700 (0:15:49 elapsed)
Event 241800 (0:15:49 elapsed)
Event 241900 (0:15:49 elapsed)
Event 242000 (0:15:50 elapsed)
Event 242100 (0:15:50 elapsed)
Event 242200 (0:15:51 elapsed)
Event 242300 (0:15:51 elapsed)
Event 242400 (0:15:51 elapsed)
Event 242500 (0:15:52 elapsed)
Event 242600 (0:15:52 elapsed)
Event 242700 (0:15:52 elapsed)
Event 242800 (0:15:53 elapsed)
Event 242900 (0:15:53 elapsed)
Event 243000 (0:15:54 elapsed)
Event 243100 (0:15:54 elapsed)
Event 243200 (0:15:54 elapsed)
Event 243300 (0:15:55 elapsed)
Event 243400 (0:15:55 elapsed)
Event 243500 (0:15:56 elapsed)
Event 243600 (0:15:56 elapsed)
Event 243700 (0:15:56 elapsed)
Event 243800 (0:15:57 elapsed)
Event 243900 (0:15:57 elapsed)
Event 244000 (0:15:58 elapsed)
Event 244100 (0:15:58 elapsed)
Event 244200 (0:15:58 elapsed)
Event 244300 (0:15:59 elapsed)
Event 244400 (0:15:59 elapsed)
Event 244500 (0:16:00 elapsed)
Event 244600 (0:16:00 elapsed)
Event 244700 (0:16:00 elapsed)
Event 244800 (0:16:01 elapsed)
Event 244900 (0:16:01 elapsed)
Event 245000 (0:16:02 elapsed)
Event 245100 (0:16:02 elapsed)
Event 245200 (0:16:02 elapsed)
Event 245300 (0:16:03 elapsed)
Event 245400 (0:16:03 elapsed)
Event 245500 (0:16:03 elapsed)
Event 245600 (0:16:04 elapsed)
Event 245700 (0:16:04 elapsed)
Event 245800 (0:16:05 elapsed)
Event 245900 (0:16:05 elapsed)
Event 246000 (0:16:05 elapsed)
Event 246100 (0:16:06 elapsed)
Event 246200 (0:16:06 elapsed)
Event 246300 (0:16:07 elapsed)
Event 246400 (0:16:07 elapsed)
Event 246500 (0:16:07 elapsed)
Event 246600 (0:16:08 elapsed)
Event 246700 (0:16:08 elapsed)
Event 246800 (0:16:09 elapsed)
Event 246900 (0:16:09 elapsed)
Event 247000 (0:16:09 elapsed)
Event 247100 (0:16:10 elapsed)
Event 247200 (0:16:10 elapsed)
Event 247300 (0:16:11 elapsed)
Event 247400 (0:16:11 elapsed)
Event 247500 (0:16:11 elapsed)
Event 247600 (0:16:12 elapsed)
Event 247700 (0:16:12 elapsed)
Event 247800 (0:16:13 elapsed)
Event 247900 (0:16:13 elapsed)
Event 248000 (0:16:13 elapsed)
Event 248100 (0:16:14 elapsed)
Event 248200 (0:16:14 elapsed)
Event 248300 (0:16:14 elapsed)
Event 248400 (0:16:15 elapsed)
Event 248500 (0:16:15 elapsed)
Event 248600 (0:16:16 elapsed)
Event 248700 (0:16:16 elapsed)
Event 248800 (0:16:16 elapsed)
Event 248900 (0:16:17 elapsed)
Event 249000 (0:16:17 elapsed)
Event 249100 (0:16:17 elapsed)
Event 249200 (0:16:18 elapsed)
Event 249300 (0:16:18 elapsed)
Event 249400 (0:16:19 elapsed)
Event 249500 (0:16:19 elapsed)
Event 249600 (0:16:19 elapsed)
Event 249700 (0:16:20 elapsed)
Event 249800 (0:16:20 elapsed)
Event 249900 (0:16:21 elapsed)
Event 250000 (0:16:21 elapsed)
Event 250100 (0:16:21 elapsed)
Event 250200 (0:16:22 elapsed)
Event 250300 (0:16:22 elapsed)
Event 250400 (0:16:22 elapsed)
Event 250500 (0:16:23 elapsed)
Event 250600 (0:16:23 elapsed)
Event 250700 (0:16:24 elapsed)
Event 250800 (0:16:24 elapsed)
Event 250900 (0:16:24 elapsed)
Event 251000 (0:16:25 elapsed)
Event 251100 (0:16:25 elapsed)
Event 251200 (0:16:25 elapsed)
Event 251300 (0:16:26 elapsed)
Event 251400 (0:16:26 elapsed)
Event 251500 (0:16:27 elapsed)
Event 251600 (0:16:27 elapsed)
Event 251700 (0:16:27 elapsed)
Event 251800 (0:16:28 elapsed)
Event 251900 (0:16:28 elapsed)
Event 252000 (0:16:29 elapsed)
Event 252100 (0:16:29 elapsed)
Event 252200 (0:16:29 elapsed)
Event 252300 (0:16:30 elapsed)
Event 252400 (0:16:30 elapsed)
Event 252500 (0:16:31 elapsed)
Event 252600 (0:16:31 elapsed)
Event 252700 (0:16:31 elapsed)
Event 252800 (0:16:32 elapsed)
Event 252900 (0:16:32 elapsed)
Event 253000 (0:16:32 elapsed)
Event 253100 (0:16:33 elapsed)
Event 253200 (0:16:33 elapsed)
Event 253300 (0:16:34 elapsed)
Event 253400 (0:16:34 elapsed)
Event 253500 (0:16:34 elapsed)
Event 253600 (0:16:35 elapsed)
Event 253700 (0:16:35 elapsed)
Event 253800 (0:16:36 elapsed)
Event 253900 (0:16:36 elapsed)
Event 254000 (0:16:36 elapsed)
Event 254100 (0:16:37 elapsed)
Event 254200 (0:16:37 elapsed)
Event 254300 (0:16:38 elapsed)
Event 254400 (0:16:38 elapsed)
Event 254500 (0:16:38 elapsed)
Event 254600 (0:16:39 elapsed)
Event 254700 (0:16:39 elapsed)
Event 254800 (0:16:40 elapsed)
Event 254900 (0:16:40 elapsed)
Event 255000 (0:16:40 elapsed)
Event 255100 (0:16:41 elapsed)
Event 255200 (0:16:41 elapsed)
Event 255300 (0:16:42 elapsed)
Event 255400 (0:16:42 elapsed)
Event 255500 (0:16:42 elapsed)
Event 255600 (0:16:43 elapsed)
Event 255700 (0:16:43 elapsed)
Event 255800 (0:16:44 elapsed)
Event 255900 (0:16:44 elapsed)
Event 256000 (0:16:44 elapsed)
Event 256100 (0:16:45 elapsed)
Event 256200 (0:16:45 elapsed)
Event 256300 (0:16:45 elapsed)
Event 256400 (0:16:46 elapsed)
Event 256500 (0:16:46 elapsed)
Event 256600 (0:16:47 elapsed)
Event 256700 (0:16:47 elapsed)
Event 256800 (0:16:47 elapsed)
Event 256900 (0:16:48 elapsed)
Event 257000 (0:16:48 elapsed)
Event 257100 (0:16:49 elapsed)
Event 257200 (0:16:49 elapsed)
Event 257300 (0:16:49 elapsed)
Event 257400 (0:16:50 elapsed)
Event 257500 (0:16:50 elapsed)
Event 257600 (0:16:51 elapsed)
Event 257700 (0:16:51 elapsed)
Event 257800 (0:16:51 elapsed)
Event 257900 (0:16:52 elapsed)
Event 258000 (0:16:52 elapsed)
Event 258100 (0:16:53 elapsed)
Event 258200 (0:16:53 elapsed)
Event 258300 (0:16:53 elapsed)
Event 258400 (0:16:54 elapsed)
Event 258500 (0:16:54 elapsed)
Event 258600 (0:16:55 elapsed)
Event 258700 (0:16:55 elapsed)
Event 258800 (0:16:55 elapsed)
Event 258900 (0:16:56 elapsed)
Event 259000 (0:16:56 elapsed)
Event 259100 (0:16:56 elapsed)
Event 259200 (0:16:57 elapsed)
Event 259300 (0:16:57 elapsed)
Event 259400 (0:16:58 elapsed)
Event 259500 (0:16:58 elapsed)
Event 259600 (0:16:59 elapsed)
Event 259700 (0:16:59 elapsed)
Event 259800 (0:16:59 elapsed)
Event 259900 (0:17:00 elapsed)
Event 260000 (0:17:00 elapsed)
Event 260100 (0:17:00 elapsed)
Event 260200 (0:17:01 elapsed)
Event 260300 (0:17:01 elapsed)
Event 260400 (0:17:02 elapsed)
Event 260500 (0:17:02 elapsed)
Event 260600 (0:17:02 elapsed)
Event 260700 (0:17:03 elapsed)
Event 260800 (0:17:03 elapsed)
Event 260900 (0:17:04 elapsed)
Event 261000 (0:17:04 elapsed)
Event 261100 (0:17:04 elapsed)
Event 261200 (0:17:05 elapsed)
Event 261300 (0:17:05 elapsed)
Event 261400 (0:17:06 elapsed)
Event 261500 (0:17:06 elapsed)
Event 261600 (0:17:06 elapsed)
Event 261700 (0:17:07 elapsed)
Event 261800 (0:17:07 elapsed)
Event 261900 (0:17:08 elapsed)
Event 262000 (0:17:08 elapsed)
Event 262100 (0:17:08 elapsed)
Event 262200 (0:17:09 elapsed)
Event 262300 (0:17:09 elapsed)
Event 262400 (0:17:09 elapsed)
Event 262500 (0:17:10 elapsed)
Event 262600 (0:17:10 elapsed)
Event 262700 (0:17:11 elapsed)
Event 262800 (0:17:11 elapsed)
Event 262900 (0:17:11 elapsed)
Event 263000 (0:17:12 elapsed)
Event 263100 (0:17:12 elapsed)
Event 263200 (0:17:13 elapsed)
Event 263300 (0:17:13 elapsed)
Event 263400 (0:17:13 elapsed)
Event 263500 (0:17:14 elapsed)
Event 263600 (0:17:14 elapsed)
Event 263700 (0:17:15 elapsed)
Event 263800 (0:17:15 elapsed)
Event 263900 (0:17:15 elapsed)
Event 264000 (0:17:16 elapsed)
Event 264100 (0:17:16 elapsed)
Event 264200 (0:17:16 elapsed)
Event 264300 (0:17:17 elapsed)
Event 264400 (0:17:17 elapsed)
Event 264500 (0:17:17 elapsed)
Event 264600 (0:17:18 elapsed)
Event 264700 (0:17:18 elapsed)
Event 264800 (0:17:19 elapsed)
Event 264900 (0:17:19 elapsed)
Event 265000 (0:17:19 elapsed)
Event 265100 (0:17:20 elapsed)
Event 265200 (0:17:20 elapsed)
Event 265300 (0:17:21 elapsed)
Event 265400 (0:17:21 elapsed)
Event 265500 (0:17:21 elapsed)
Event 265600 (0:17:22 elapsed)
Event 265700 (0:17:22 elapsed)
Event 265800 (0:17:23 elapsed)
Event 265900 (0:17:23 elapsed)
Event 266000 (0:17:23 elapsed)
Event 266100 (0:17:24 elapsed)
Event 266200 (0:17:24 elapsed)
Event 266300 (0:17:25 elapsed)
Event 266400 (0:17:25 elapsed)
Event 266500 (0:17:25 elapsed)
Event 266600 (0:17:26 elapsed)
Event 266700 (0:17:26 elapsed)
Event 266800 (0:17:27 elapsed)
Event 266900 (0:17:27 elapsed)
Event 267000 (0:17:27 elapsed)
Event 267100 (0:17:28 elapsed)
Event 267200 (0:17:28 elapsed)
Event 267300 (0:17:29 elapsed)
Event 267400 (0:17:29 elapsed)
Event 267500 (0:17:30 elapsed)
Event 267600 (0:17:30 elapsed)
Event 267700 (0:17:30 elapsed)
Event 267800 (0:17:31 elapsed)
Event 267900 (0:17:31 elapsed)
Event 268000 (0:17:32 elapsed)
Event 268100 (0:17:32 elapsed)
Event 268200 (0:17:32 elapsed)
Event 268300 (0:17:33 elapsed)
Event 268400 (0:17:33 elapsed)
Event 268500 (0:17:34 elapsed)
Event 268600 (0:17:34 elapsed)
Event 268700 (0:17:34 elapsed)
Event 268800 (0:17:35 elapsed)
Event 268900 (0:17:35 elapsed)
Event 269000 (0:17:36 elapsed)
Event 269100 (0:17:36 elapsed)
Event 269200 (0:17:36 elapsed)
Event 269300 (0:17:37 elapsed)
Event 269400 (0:17:37 elapsed)
Event 269500 (0:17:38 elapsed)
Event 269600 (0:17:38 elapsed)
Event 269700 (0:17:38 elapsed)
Event 269800 (0:17:39 elapsed)
Event 269900 (0:17:39 elapsed)
Event 270000 (0:17:40 elapsed)
Event 270100 (0:17:40 elapsed)
Event 270200 (0:17:40 elapsed)
Event 270300 (0:17:41 elapsed)
Event 270400 (0:17:41 elapsed)
Event 270500 (0:17:42 elapsed)
Event 270600 (0:17:42 elapsed)
Event 270700 (0:17:42 elapsed)
Event 270800 (0:17:43 elapsed)
Event 270900 (0:17:43 elapsed)
Event 271000 (0:17:44 elapsed)
Event 271100 (0:17:44 elapsed)
Event 271200 (0:17:44 elapsed)
Event 271300 (0:17:45 elapsed)
Event 271400 (0:17:45 elapsed)
Event 271500 (0:17:46 elapsed)
Event 271600 (0:17:46 elapsed)
Event 271700 (0:17:47 elapsed)
Event 271800 (0:17:47 elapsed)
Event 271900 (0:17:47 elapsed)
Event 272000 (0:17:48 elapsed)
Event 272100 (0:17:48 elapsed)
Event 272200 (0:17:49 elapsed)
Event 272300 (0:17:49 elapsed)
Event 272400 (0:17:49 elapsed)
Event 272500 (0:17:50 elapsed)
Event 272600 (0:17:50 elapsed)
Event 272700 (0:17:50 elapsed)
Event 272800 (0:17:51 elapsed)
Event 272900 (0:17:51 elapsed)
Event 273000 (0:17:52 elapsed)
Event 273100 (0:17:52 elapsed)
Event 273200 (0:17:52 elapsed)
Event 273300 (0:17:53 elapsed)
Event 273400 (0:17:53 elapsed)
Event 273500 (0:17:54 elapsed)
Event 273600 (0:17:54 elapsed)
Event 273700 (0:17:54 elapsed)
Event 273800 (0:17:55 elapsed)
Event 273900 (0:17:55 elapsed)
Event 274000 (0:17:55 elapsed)
Event 274100 (0:17:56 elapsed)
Event 274200 (0:17:56 elapsed)
Event 274300 (0:17:57 elapsed)
Event 274400 (0:17:57 elapsed)
Event 274500 (0:17:57 elapsed)
Event 274600 (0:17:58 elapsed)
Event 274700 (0:17:58 elapsed)
Event 274800 (0:17:58 elapsed)
Event 274900 (0:17:59 elapsed)
Event 275000 (0:17:59 elapsed)
Event 275100 (0:18:00 elapsed)
Event 275200 (0:18:00 elapsed)
Event 275300 (0:18:00 elapsed)
Event 275400 (0:18:01 elapsed)
Event 275500 (0:18:01 elapsed)
Event 275600 (0:18:02 elapsed)
Event 275700 (0:18:02 elapsed)
Event 275800 (0:18:02 elapsed)
Event 275900 (0:18:03 elapsed)
Event 276000 (0:18:03 elapsed)
Event 276100 (0:18:03 elapsed)
Event 276200 (0:18:04 elapsed)
Event 276300 (0:18:04 elapsed)
Event 276400 (0:18:05 elapsed)
Event 276500 (0:18:05 elapsed)
Event 276600 (0:18:05 elapsed)
Event 276700 (0:18:06 elapsed)
Event 276800 (0:18:06 elapsed)
Event 276900 (0:18:07 elapsed)
Event 277000 (0:18:07 elapsed)
Event 277100 (0:18:07 elapsed)
Event 277200 (0:18:08 elapsed)
Event 277300 (0:18:08 elapsed)
Event 277400 (0:18:08 elapsed)
Event 277500 (0:18:09 elapsed)
Event 277600 (0:18:09 elapsed)
Event 277700 (0:18:10 elapsed)
Event 277800 (0:18:10 elapsed)
Event 277900 (0:18:10 elapsed)
Event 278000 (0:18:11 elapsed)
Event 278100 (0:18:11 elapsed)
Event 278200 (0:18:12 elapsed)
Event 278300 (0:18:12 elapsed)
Event 278400 (0:18:12 elapsed)
Event 278500 (0:18:13 elapsed)
Event 278600 (0:18:13 elapsed)
Event 278700 (0:18:14 elapsed)
Event 278800 (0:18:14 elapsed)
Event 278900 (0:18:14 elapsed)
Event 279000 (0:18:15 elapsed)
Event 279100 (0:18:15 elapsed)
Event 279200 (0:18:15 elapsed)
Event 279300 (0:18:16 elapsed)
Event 279400 (0:18:16 elapsed)
Event 279500 (0:18:17 elapsed)
Event 279600 (0:18:17 elapsed)
Event 279700 (0:18:17 elapsed)
Event 279800 (0:18:18 elapsed)
Event 279900 (0:18:18 elapsed)
Event 280000 (0:18:19 elapsed)
Event 280100 (0:18:19 elapsed)
Event 280200 (0:18:19 elapsed)
Event 280300 (0:18:20 elapsed)
Event 280400 (0:18:20 elapsed)
Event 280500 (0:18:21 elapsed)
Event 280600 (0:18:21 elapsed)
Event 280700 (0:18:21 elapsed)
Event 280800 (0:18:22 elapsed)
Event 280900 (0:18:22 elapsed)
Event 281000 (0:18:23 elapsed)
Event 281100 (0:18:23 elapsed)
Event 281200 (0:18:23 elapsed)
Event 281300 (0:18:24 elapsed)
Event 281400 (0:18:24 elapsed)
Event 281500 (0:18:24 elapsed)
Event 281600 (0:18:25 elapsed)
Event 281700 (0:18:25 elapsed)
Event 281800 (0:18:26 elapsed)
Event 281900 (0:18:26 elapsed)
Event 282000 (0:18:26 elapsed)
Event 282100 (0:18:27 elapsed)
Event 282200 (0:18:27 elapsed)
Event 282300 (0:18:28 elapsed)
Event 282400 (0:18:28 elapsed)
Event 282500 (0:18:28 elapsed)
Event 282600 (0:18:29 elapsed)
Event 282700 (0:18:29 elapsed)
Event 282800 (0:18:29 elapsed)
Event 282900 (0:18:30 elapsed)
Event 283000 (0:18:30 elapsed)
Event 283100 (0:18:31 elapsed)
Event 283200 (0:18:31 elapsed)
Event 283300 (0:18:31 elapsed)
Event 283400 (0:18:32 elapsed)
Event 283500 (0:18:32 elapsed)
Event 283600 (0:18:33 elapsed)
Event 283700 (0:18:33 elapsed)
Event 283800 (0:18:33 elapsed)
Event 283900 (0:18:34 elapsed)
Event 284000 (0:18:34 elapsed)
Event 284100 (0:18:34 elapsed)
Event 284200 (0:18:35 elapsed)
Event 284300 (0:18:35 elapsed)
Event 284400 (0:18:36 elapsed)
Event 284500 (0:18:36 elapsed)
Event 284600 (0:18:36 elapsed)
Event 284700 (0:18:37 elapsed)
Event 284800 (0:18:37 elapsed)
Event 284900 (0:18:37 elapsed)
Event 285000 (0:18:38 elapsed)
Event 285100 (0:18:38 elapsed)
Event 285200 (0:18:39 elapsed)
Event 285300 (0:18:39 elapsed)
Event 285400 (0:18:39 elapsed)
Event 285500 (0:18:40 elapsed)
Event 285600 (0:18:40 elapsed)
Event 285700 (0:18:41 elapsed)
Event 285800 (0:18:41 elapsed)
Event 285900 (0:18:41 elapsed)
Event 286000 (0:18:42 elapsed)
Event 286100 (0:18:42 elapsed)
Event 286200 (0:18:42 elapsed)
Event 286300 (0:18:43 elapsed)
Event 286400 (0:18:43 elapsed)
Event 286500 (0:18:44 elapsed)
Event 286600 (0:18:44 elapsed)
Event 286700 (0:18:44 elapsed)
Event 286800 (0:18:45 elapsed)
Event 286900 (0:18:45 elapsed)
Event 287000 (0:18:46 elapsed)
Event 287100 (0:18:46 elapsed)
Event 287200 (0:18:46 elapsed)
Event 287300 (0:18:47 elapsed)
Event 287400 (0:18:47 elapsed)
Event 287500 (0:18:48 elapsed)
Event 287600 (0:18:48 elapsed)
Event 287700 (0:18:48 elapsed)
Event 287800 (0:18:49 elapsed)
Event 287900 (0:18:49 elapsed)
Event 288000 (0:18:50 elapsed)
Event 288100 (0:18:50 elapsed)
Event 288200 (0:18:50 elapsed)
Event 288300 (0:18:51 elapsed)
Event 288400 (0:18:51 elapsed)
Event 288500 (0:18:51 elapsed)
Event 288600 (0:18:52 elapsed)
Event 288700 (0:18:52 elapsed)
Event 288800 (0:18:53 elapsed)
Event 288900 (0:18:53 elapsed)
Event 289000 (0:18:53 elapsed)
Event 289100 (0:18:54 elapsed)
Event 289200 (0:18:54 elapsed)
Event 289300 (0:18:55 elapsed)
Event 289400 (0:18:55 elapsed)
Event 289500 (0:18:55 elapsed)
Event 289600 (0:18:56 elapsed)
Event 289700 (0:18:56 elapsed)
Event 289800 (0:18:57 elapsed)
Event 289900 (0:18:57 elapsed)
Event 290000 (0:18:57 elapsed)
Event 290100 (0:18:58 elapsed)
Event 290200 (0:18:58 elapsed)
Event 290300 (0:18:59 elapsed)
Event 290400 (0:18:59 elapsed)
Event 290500 (0:18:59 elapsed)
Event 290600 (0:19:00 elapsed)
Event 290700 (0:19:00 elapsed)
Event 290800 (0:19:01 elapsed)
Event 290900 (0:19:01 elapsed)
Event 291000 (0:19:01 elapsed)
Event 291100 (0:19:02 elapsed)
Event 291200 (0:19:02 elapsed)
Event 291300 (0:19:03 elapsed)
Event 291400 (0:19:03 elapsed)
Event 291500 (0:19:03 elapsed)
Event 291600 (0:19:04 elapsed)
Event 291700 (0:19:04 elapsed)
Event 291800 (0:19:04 elapsed)
Event 291900 (0:19:05 elapsed)
Event 292000 (0:19:05 elapsed)
Event 292100 (0:19:06 elapsed)
Event 292200 (0:19:06 elapsed)
Event 292300 (0:19:07 elapsed)
Event 292400 (0:19:07 elapsed)
Event 292500 (0:19:07 elapsed)
Event 292600 (0:19:08 elapsed)
Event 292700 (0:19:08 elapsed)
Event 292800 (0:19:09 elapsed)
Event 292900 (0:19:09 elapsed)
Event 293000 (0:19:09 elapsed)
Event 293100 (0:19:10 elapsed)
Event 293200 (0:19:10 elapsed)
Event 293300 (0:19:10 elapsed)
Event 293400 (0:19:11 elapsed)
Event 293500 (0:19:11 elapsed)
Event 293600 (0:19:12 elapsed)
Event 293700 (0:19:12 elapsed)
Event 293800 (0:19:12 elapsed)
Event 293900 (0:19:13 elapsed)
Event 294000 (0:19:13 elapsed)
Event 294100 (0:19:14 elapsed)
Event 294200 (0:19:14 elapsed)
Event 294300 (0:19:14 elapsed)
Event 294400 (0:19:15 elapsed)
Event 294500 (0:19:15 elapsed)
Event 294600 (0:19:15 elapsed)
Event 294700 (0:19:16 elapsed)
Event 294800 (0:19:16 elapsed)
Event 294900 (0:19:17 elapsed)
Event 295000 (0:19:17 elapsed)
Event 295100 (0:19:17 elapsed)
Event 295200 (0:19:18 elapsed)
Event 295300 (0:19:18 elapsed)
Event 295400 (0:19:19 elapsed)
Event 295500 (0:19:19 elapsed)
Event 295600 (0:19:19 elapsed)
Event 295700 (0:19:20 elapsed)
Event 295800 (0:19:20 elapsed)
Event 295900 (0:19:20 elapsed)
Event 296000 (0:19:21 elapsed)
Event 296100 (0:19:21 elapsed)
Event 296200 (0:19:22 elapsed)
Event 296300 (0:19:22 elapsed)
Event 296400 (0:19:22 elapsed)
Event 296500 (0:19:23 elapsed)
Event 296600 (0:19:23 elapsed)
Event 296700 (0:19:24 elapsed)
Event 296800 (0:19:24 elapsed)
Event 296900 (0:19:24 elapsed)
Event 297000 (0:19:25 elapsed)
Event 297100 (0:19:25 elapsed)
Event 297200 (0:19:26 elapsed)
Event 297300 (0:19:26 elapsed)
Event 297400 (0:19:27 elapsed)
Event 297500 (0:19:27 elapsed)
Event 297600 (0:19:27 elapsed)
Event 297700 (0:19:28 elapsed)
Event 297800 (0:19:28 elapsed)
Event 297900 (0:19:28 elapsed)
Event 298000 (0:19:29 elapsed)
Event 298100 (0:19:29 elapsed)
Event 298200 (0:19:30 elapsed)
Event 298300 (0:19:30 elapsed)
Event 298400 (0:19:30 elapsed)
Event 298500 (0:19:31 elapsed)
Event 298600 (0:19:31 elapsed)
Event 298700 (0:19:31 elapsed)
Event 298800 (0:19:32 elapsed)
Event 298900 (0:19:32 elapsed)
Event 299000 (0:19:33 elapsed)
Event 299100 (0:19:33 elapsed)
Event 299200 (0:19:33 elapsed)
Event 299300 (0:19:34 elapsed)
Event 299400 (0:19:34 elapsed)
Event 299500 (0:19:35 elapsed)
Event 299600 (0:19:35 elapsed)
Event 299700 (0:19:35 elapsed)
Event 299800 (0:19:36 elapsed)
Event 299900 (0:19:36 elapsed)
Event 300000 (0:19:37 elapsed)
Event 300100 (0:19:37 elapsed)
Event 300200 (0:19:37 elapsed)
Event 300300 (0:19:38 elapsed)
Event 300400 (0:19:38 elapsed)
Event 300500 (0:19:39 elapsed)
Event 300600 (0:19:39 elapsed)
Event 300700 (0:19:39 elapsed)
Event 300800 (0:19:40 elapsed)
Event 300900 (0:19:40 elapsed)
Event 301000 (0:19:41 elapsed)
Event 301100 (0:19:41 elapsed)
Event 301200 (0:19:41 elapsed)
Event 301300 (0:19:42 elapsed)
Event 301400 (0:19:42 elapsed)
Event 301500 (0:19:42 elapsed)
Event 301600 (0:19:43 elapsed)
Event 301700 (0:19:43 elapsed)
Event 301800 (0:19:44 elapsed)
Event 301900 (0:19:44 elapsed)
Event 302000 (0:19:44 elapsed)
Event 302100 (0:19:45 elapsed)
Event 302200 (0:19:45 elapsed)
Event 302300 (0:19:45 elapsed)
Event 302400 (0:19:46 elapsed)
Event 302500 (0:19:46 elapsed)
Event 302600 (0:19:47 elapsed)
Event 302700 (0:19:47 elapsed)
Event 302800 (0:19:47 elapsed)
Event 302900 (0:19:48 elapsed)
